date,evt_energy
2014-11-02 07:29:15,211913787.6217491
2014-06-16 04:11:45,147794462.43133166
2014-02-20 08:15:00,595742206.9694608
2014-06-23 07:17:30,286374775.90720147
2014-10-09 11:52:30,438741795.03066176
2014-08-22 08:38:30,365623373.34869295
2014-11-10 15:22:30,623326535.8524816
2014-09-09 19:40:15,43007977.546970725
2014-09-03 22:13:30,185392309.8184836
2014-11-07 17:07:00,345052967.14794147
2014-08-08 00:08:30,782042316.4347599
2014-04-30 05:20:00,119124928.54336123
2014-09-02 20:38:30,622927713.1980494
2014-09-04 22:13:30,117567942.4289124
2014-04-17 03:25:00,814617305.4919047
2014-07-27 04:58:30,256678934.35112152
2014-08-11 21:38:30,454064615.1104013
2014-07-04 19:16:45,406682862.0020461
2014-04-25 06:35:00,205850157.84953874
2014-04-26 20:00:00,192470519.3913354
2014-10-02 19:32:30,613590162.2267376
2014-11-21 14:06:45,683226019.3606132
2014-08-13 09:08:30,216886903.08634493
2014-06-02 04:13:45,592050859.3655524
2014-05-24 21:16:45,249067918.24728101
2014-07-14 03:28:30,730551880.2631732
2014-02-04 11:40:00,28835705.079874124
2014-08-19 21:03:30,234119655.5598235
2014-02-28 10:00:00,905365479.9845895
2014-03-29 19:22:45,200783557.99782652
2014-05-01 03:45:00,696206758.3274466
2014-07-02 03:46:45,695121867.8562592
2014-01-25 09:15:00,393966188.53856015
2014-05-18 04:56:45,63453377.92563655
2014-08-12 21:33:30,239230212.02222508
2014-01-24 18:35:45,236147676.80991513
2014-09-29 17:15:15,770845425.0000681
2014-07-22 23:18:30,709336882.8334384
2014-10-27 15:47:30,772190116.8255677
2014-09-13 01:00:15,354267850.38515234
2014-07-07 23:26:45,764049831.6483572
